"","gameId","player","shootingTeamName","defendingTeamName","homeTeam","awayTeam","month","x","y","is.penalty","is.goal","expG"
"416",914984,5252,"Seattle","Salt Lake","Salt Lake","Seattle","August",87.5,72.3,FALSE,FALSE,0.03338073588003
"449",914984,5626,"Seattle","Salt Lake","Salt Lake","Seattle","August",87.6,49.7,FALSE,FALSE,0.0500155643312855
"453",914984,5626,"Seattle","Salt Lake","Salt Lake","Seattle","August",78.8,54.6,FALSE,FALSE,0.0536712425478602
"1594",914984,23479,"Salt Lake","Seattle","Salt Lake","Seattle","August",85,34.5,FALSE,FALSE,0.0666521465307728
"1609",914984,23479,"Salt Lake","Seattle","Salt Lake","Seattle","August",70.9,59.7,FALSE,FALSE,0.0663227409327303
"1613",914984,23479,"Salt Lake","Seattle","Salt Lake","Seattle","August",73.4,37.4,FALSE,FALSE,0.0341627253762707
"1699",914984,23525,"Salt Lake","Seattle","Salt Lake","Seattle","August",71.3,42.7,FALSE,FALSE,0.0322106804453857
"1703",914984,23525,"Salt Lake","Seattle","Salt Lake","Seattle","August",73.7,44.3,FALSE,FALSE,0.0422419588392628
"1704",914984,23525,"Salt Lake","Seattle","Salt Lake","Seattle","August",65.9,64.6,FALSE,FALSE,0.0157728334653135
"2401",914984,27647,"Salt Lake","Seattle","Salt Lake","Seattle","August",89.1,53,FALSE,FALSE,0.0800688250217024
"5691",914984,112281,"Salt Lake","Seattle","Salt Lake","Seattle","August",94.9,52,FALSE,FALSE,0.489131468191224
"5698",914984,112282,"Salt Lake","Seattle","Salt Lake","Seattle","August",93,47.6,FALSE,FALSE,0.131181723740866
"7053",914984,143500,"Salt Lake","Seattle","Salt Lake","Seattle","August",72.7,40.3,FALSE,FALSE,0.0337520491261753
"7253",914984,202150,"Seattle","Salt Lake","Salt Lake","Seattle","August",90.9,43.1,FALSE,FALSE,0.0866356338006172
"7356",914984,240927,"Salt Lake","Seattle","Salt Lake","Seattle","August",86,46.7,FALSE,TRUE,0.0682177175795811
"7362",914984,240927,"Salt Lake","Seattle","Salt Lake","Seattle","August",91.6,62,FALSE,FALSE,0.118856902708425
"8248",914984,23479,"Salt Lake","Seattle","Salt Lake","Seattle","August",88.5,50,TRUE,TRUE,0.7757009
"3426",914983,38900,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",77.4,25.4,FALSE,FALSE,0.0193793519060995
"4507",914983,87540,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",88.5,54.5,FALSE,TRUE,0.203273608458513
"4509",914983,87540,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",81.1,38.5,FALSE,FALSE,0.050603008378949
"4511",914983,87540,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",96.3,67.2,FALSE,FALSE,0.104146735130886
"4533",914983,88033,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",82.2,36.9,FALSE,FALSE,0.0504037543923344
"4567",914983,88033,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",87.1,63.4,FALSE,FALSE,0.0881561969774455
"4577",914983,88033,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",97.6,71.4,FALSE,FALSE,0.0592438124165221
"5032",914983,99285,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",92.7,60.4,FALSE,FALSE,0.0335976023746298
"5038",914983,99285,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",94.3,44.3,FALSE,FALSE,0.088508950932796
"6280",914983,125585,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",87.2,96.4,FALSE,FALSE,0.0172973936238837
"6287",914983,125585,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",72.7,22.9,FALSE,FALSE,0.0140336143217694
"6530",914983,126909,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",74.2,45.2,FALSE,FALSE,0.0429459771834087
"7275",914983,203870,"Orlando City","FC Dallas","Orlando City","FC Dallas","July",88.6,54.8,FALSE,FALSE,0.119415115898475
"7282",914983,203870,"Orlando City","FC Dallas","Orlando City","FC Dallas","July",76.8,67.8,FALSE,FALSE,0.0269188865824671
"7618",914983,270780,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",69.3,34.3,FALSE,FALSE,0.0184835413304327
"7775",914983,271552,"Orlando City","FC Dallas","Orlando City","FC Dallas","July",86,65.5,FALSE,FALSE,0.0565426932885361
"7802",914983,271552,"Orlando City","FC Dallas","Orlando City","FC Dallas","July",75.1,46.2,FALSE,FALSE,0.0358161333768289
"8307",914983,125585,"FC Dallas","Orlando City","Orlando City","FC Dallas","July",88.5,50,TRUE,TRUE,0.7757009
"8315",914983,271552,"Orlando City","FC Dallas","Orlando City","FC Dallas","July",88.5,50,TRUE,FALSE,0.7757009
"214",914982,3431,"Houston","Kansas City","Kansas City","Houston","August",78.7,73.3,FALSE,FALSE,0.0211407951761402
"839",914982,11260,"Kansas City","Houston","Kansas City","Houston","August",92.7,54.8,FALSE,FALSE,0.306824709374966
"1025",914982,13810,"Houston","Kansas City","Kansas City","Houston","August",77.6,37.3,FALSE,FALSE,0.0360513614047505
"1046",914982,13810,"Houston","Kansas City","Kansas City","Houston","August",89.1,71.2,FALSE,FALSE,0.0389330992300365
"1642",914982,23523,"Houston","Kansas City","Kansas City","Houston","August",95.3,53,FALSE,TRUE,0.967051695838602
"1662",914982,23523,"Houston","Kansas City","Kansas City","Houston","August",84.1,58.1,FALSE,FALSE,0.0812511254889705
"2555",914982,28625,"Houston","Kansas City","Kansas City","Houston","August",72,40.6,FALSE,FALSE,0.0254969390942411
"3368",914982,38745,"Houston","Kansas City","Kansas City","Houston","August",86.2,54.8,FALSE,FALSE,0.0348675017835301
"3520",914982,39094,"Kansas City","Houston","Kansas City","Houston","August",88.8,32,FALSE,FALSE,0.0643151535101519
"5128",914982,99309,"Kansas City","Houston","Kansas City","Houston","August",90.2,50.4,FALSE,FALSE,0.0731725867021372
"5727",914982,112283,"Kansas City","Houston","Kansas City","Houston","August",92,56.9,FALSE,TRUE,0.89037983373511
"5750",914982,112283,"Kansas City","Houston","Kansas City","Houston","August",89.1,46.3,FALSE,FALSE,0.107695627311213
"5751",914982,112283,"Kansas City","Houston","Kansas City","Houston","August",87.2,66.6,FALSE,FALSE,0.0446915652332877
"5761",914982,112283,"Kansas City","Houston","Kansas City","Houston","August",90.3,55.4,FALSE,FALSE,0.056232786663558
"5778",914982,112283,"Kansas City","Houston","Kansas City","Houston","August",93.6,49.3,FALSE,FALSE,0.502921912508182
"904",914981,11718,"Colorado","Chicago","Chicago","Colorado","August",87.2,67.2,FALSE,FALSE,0.0640524164033384
"919",914981,11718,"Colorado","Chicago","Chicago","Colorado","August",95.2,43.9,FALSE,FALSE,0.114763808345271
"2351",914981,27286,"Chicago","Colorado","Chicago","Colorado","August",90.8,61.8,FALSE,FALSE,0.0196439228082274
"2364",914981,27286,"Chicago","Colorado","Chicago","Colorado","August",81.5,53.9,FALSE,FALSE,0.125665329751027
"3279",914981,38266,"Colorado","Chicago","Chicago","Colorado","August",68.7,60.3,FALSE,FALSE,0.0254452818523659
"3297",914981,38266,"Colorado","Chicago","Chicago","Colorado","August",87.4,45.1,FALSE,FALSE,0.119877054607031
"3299",914981,38266,"Colorado","Chicago","Chicago","Colorado","August",80.3,51,FALSE,FALSE,0.080711909894179
"3301",914981,38266,"Colorado","Chicago","Chicago","Colorado","August",73.8,43.9,FALSE,FALSE,0.0405651298737785
"3667",914981,41571,"Chicago","Colorado","Chicago","Colorado","August",90.8,57.2,FALSE,FALSE,0.0810764799295052
"3670",914981,41571,"Chicago","Colorado","Chicago","Colorado","August",90.1,53.6,FALSE,FALSE,0.13861512341075
"5310",914981,101698,"Chicago","Colorado","Chicago","Colorado","August",93.4,42.5,FALSE,FALSE,0.15027313094061
"5319",914981,101698,"Chicago","Colorado","Chicago","Colorado","August",94.7,39.2,FALSE,FALSE,0.0441449810127172
"5323",914981,101698,"Chicago","Colorado","Chicago","Colorado","August",79.1,54.6,FALSE,FALSE,0.0466128772141236
"5640",914981,112232,"Chicago","Colorado","Chicago","Colorado","August",70.1,50.3,FALSE,FALSE,0.0218371021191889
"5898",914981,118305,"Chicago","Colorado","Chicago","Colorado","August",88.2,38,FALSE,FALSE,0.0762072191787029
"5913",914981,118305,"Chicago","Colorado","Chicago","Colorado","August",85.8,71.5,FALSE,FALSE,0.029000124032023
"5927",914981,118305,"Chicago","Colorado","Chicago","Colorado","August",85.6,39.5,FALSE,FALSE,0.0682725054747611
"5946",914981,118305,"Chicago","Colorado","Chicago","Colorado","August",88.9,71.5,FALSE,FALSE,0.0330222439942238
"6475",914981,126744,"Colorado","Chicago","Chicago","Colorado","August",91.6,22.7,FALSE,FALSE,0.03243318568913
"6481",914981,126744,"Colorado","Chicago","Chicago","Colorado","August",93.3,52.2,FALSE,TRUE,0.31119944994264
"6484",914981,126744,"Colorado","Chicago","Chicago","Colorado","August",94.6,31,FALSE,FALSE,0.0491631014305854
"6554",914981,126933,"Chicago","Colorado","Chicago","Colorado","August",78.4,28.8,FALSE,FALSE,0.020490991437987
"6566",914981,126933,"Chicago","Colorado","Chicago","Colorado","August",89.4,43,FALSE,FALSE,0.0410762760963074
"6567",914981,126933,"Chicago","Colorado","Chicago","Colorado","August",77.3,61.1,FALSE,FALSE,0.0210150130824365
"7158",914981,143817,"Chicago","Colorado","Chicago","Colorado","August",76.8,44.2,FALSE,FALSE,0.0362864769392464
"7397",914981,267015,"Chicago","Colorado","Chicago","Colorado","August",88.5,40.9,FALSE,FALSE,0.02976133706473
"7415",914981,267015,"Chicago","Colorado","Chicago","Colorado","August",89.9,32.2,FALSE,FALSE,0.0483070695823869
"7417",914981,267015,"Chicago","Colorado","Chicago","Colorado","August",87.3,41.2,FALSE,FALSE,0.0627125886578409
"7431",914981,267015,"Chicago","Colorado","Chicago","Colorado","August",86.1,31.2,FALSE,FALSE,0.0363577904755724
"761",914980,10718,"New York","New England","New York","New England","July",86.5,38.6,FALSE,TRUE,0.240287404008667
"764",914980,10718,"New York","New England","New York","New England","July",92.8,57.5,FALSE,FALSE,0.0929003553673243
"791",914980,10718,"New York","New England","New York","New England","July",96.2,51.9,FALSE,TRUE,0.326662505756083
"795",914980,10718,"New York","New England","New York","New England","July",91.2,50.3,FALSE,FALSE,0.130608283094465
"825",914980,10718,"New York","New England","New York","New England","July",93,37.7,FALSE,FALSE,0.33743381674795
"949",914980,13516,"New York","New England","New York","New England","July",98.3,42.4,FALSE,FALSE,0.413535539990035
"954",914980,13516,"New York","New England","New York","New England","July",92.2,41,FALSE,TRUE,0.422594193107806
"1101",914980,13853,"New England","New York","New York","New England","July",90.9,49.9,FALSE,FALSE,0.136282890067443
"2056",914980,26215,"New England","New York","New York","New England","July",93.9,46.6,FALSE,FALSE,0.152442386250094
"2058",914980,26215,"New England","New York","New York","New England","July",94.5,52.2,FALSE,TRUE,0.351548873536269
"2615",914980,28747,"New England","New York","New York","New England","July",77.8,24.9,FALSE,FALSE,0.0183846972422928
"2654",914980,28747,"New England","New York","New York","New England","July",78.4,49.7,FALSE,FALSE,0.0464883210999076
"2660",914980,28747,"New England","New York","New York","New England","July",92.9,29.5,FALSE,FALSE,0.0420701125051841
"2665",914980,28747,"New England","New York","New York","New England","July",80.2,60.9,FALSE,FALSE,0.0463670235188274
"3150",914980,31773,"New York","New England","New York","New England","July",93,52,FALSE,FALSE,0.457300019103518
"3420",914980,38896,"New York","New England","New York","New England","July",78.5,69,FALSE,TRUE,0.0355116395986341
"3662",914980,41439,"New England","New York","New York","New England","July",89.3,50.1,FALSE,FALSE,0.0680696150907038
"3724",914980,71412,"New York","New England","New York","New England","July",87.2,42.8,FALSE,FALSE,0.152720177549929
"3754",914980,71412,"New York","New England","New York","New England","July",79.9,62.5,FALSE,FALSE,0.0554069843400485
"4359",914980,85027,"New England","New York","New York","New England","July",86.2,29.7,FALSE,FALSE,0.0369575054532114
"5049",914980,99292,"New England","New York","New York","New England","July",80.1,65.5,FALSE,FALSE,0.031911852338607
"5513",914980,111954,"New England","New York","New York","New England","July",95.4,43.7,FALSE,FALSE,0.0808311827962807
"7888",914980,271566,"New York","New England","New York","New England","July",84.9,48.2,FALSE,FALSE,0.144389819368554
"7892",914980,271566,"New York","New England","New York","New England","July",95.7,49.7,FALSE,FALSE,0.695964676410028
"7942",914980,271568,"New York","New England","New York","New England","July",94.7,56.9,FALSE,FALSE,0.27175075071165
"8291",914980,31773,"New York","New England","New York","New England","July",88.5,50,TRUE,FALSE,0.7757009
"240",914979,3577,"Orlando City","Columbus","Orlando City","Columbus","August",80.1,25.8,FALSE,FALSE,0.0187305690913119
"262",914979,3577,"Orlando City","Columbus","Orlando City","Columbus","August",82,29.8,FALSE,FALSE,0.0380673800779954
"1474",914979,21542,"Columbus","Orlando City","Orlando City","Columbus","August",69.7,82.4,FALSE,FALSE,0.0100395620057038
"1475",914979,21542,"Columbus","Orlando City","Orlando City","Columbus","August",86.7,52.8,FALSE,TRUE,0.315067311766724
"1488",914979,21542,"Columbus","Orlando City","Orlando City","Columbus","August",75.5,40.1,FALSE,FALSE,0.0328125116104436
"2160",914979,26428,"Columbus","Orlando City","Orlando City","Columbus","August",94.7,59.4,FALSE,FALSE,0.0666253869929974
"2188",914979,26428,"Columbus","Orlando City","Orlando City","Columbus","August",77.6,23,FALSE,FALSE,0.0212104511241765
"2202",914979,26428,"Columbus","Orlando City","Orlando City","Columbus","August",89.3,60.4,FALSE,FALSE,0.0323786077214331
"2217",914979,26428,"Columbus","Orlando City","Orlando City","Columbus","August",86,75,FALSE,FALSE,0.0269007496071754
"2825",914979,30156,"Orlando City","Columbus","Orlando City","Columbus","August",96.3,40.2,FALSE,TRUE,0.0634414877078078
"4232",914979,85007,"Columbus","Orlando City","Orlando City","Columbus","August",93.5,38.2,FALSE,FALSE,0.138123214513734
"4236",914979,85007,"Columbus","Orlando City","Orlando City","Columbus","August",92.6,39.8,FALSE,FALSE,0.0342740674099461
"5208",914979,99320,"Columbus","Orlando City","Orlando City","Columbus","August",70.6,45.1,FALSE,FALSE,0.0261863807119132
"5234",914979,99320,"Columbus","Orlando City","Orlando City","Columbus","August",91.8,50.1,FALSE,FALSE,0.114622866572125
"6494",914979,126871,"Columbus","Orlando City","Orlando City","Columbus","August",71.7,38.5,FALSE,FALSE,0.025169000440839
"6837",914979,138071,"Orlando City","Columbus","Orlando City","Columbus","August",78.5,34.5,FALSE,FALSE,0.0428212029559987
"6841",914979,138071,"Orlando City","Columbus","Orlando City","Columbus","August",91.3,31.6,FALSE,FALSE,0.057888405488909
"6847",914979,138071,"Orlando City","Columbus","Orlando City","Columbus","August",94.3,32.6,FALSE,TRUE,0.0716904267396626
"6848",914979,138071,"Orlando City","Columbus","Orlando City","Columbus","August",72.9,25.8,FALSE,FALSE,0.0134740462670209
"6849",914979,138071,"Orlando City","Columbus","Orlando City","Columbus","August",81.9,51.9,FALSE,FALSE,0.100357046781907
"7741",914979,271551,"Orlando City","Columbus","Orlando City","Columbus","August",91.6,44.8,FALSE,TRUE,0.105038591340059
"7825",914979,271554,"Orlando City","Columbus","Orlando City","Columbus","August",87.5,65.1,FALSE,FALSE,0.0433517740644068
"7981",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",85.8,38.3,FALSE,FALSE,0.0755402150089345
"7983",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",88.2,48.2,FALSE,TRUE,0.151915462138292
"7999",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",87.3,43.4,FALSE,FALSE,0.109316985256125
"8000",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",89.2,55,FALSE,FALSE,0.159001264549381
"8005",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",96.6,48,FALSE,TRUE,0.630401824069897
"8007",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",84,40.8,FALSE,FALSE,0.0951688049145966
"8012",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",78.9,40.9,FALSE,FALSE,0.0596707383601098
"8016",914979,273229,"Orlando City","Columbus","Orlando City","Columbus","August",88.2,60.8,FALSE,FALSE,0.125942119164146
"231",914978,3577,"Orlando City","Columbus","Orlando City","Columbus","May",80.3,46.8,FALSE,FALSE,0.0650195057566561
"234",914978,3577,"Orlando City","Columbus","Orlando City","Columbus","May",97.2,56.7,FALSE,FALSE,0.348104783808292
"673",914978,8209,"Orlando City","Columbus","Orlando City","Columbus","May",90.5,57.9,FALSE,FALSE,0.0433256398337359
"1450",914978,21542,"Columbus","Orlando City","Orlando City","Columbus","May",78.2,61.2,FALSE,FALSE,0.0848419293585807
"2139",914978,26428,"Columbus","Orlando City","Orlando City","Columbus","May",90.6,51.8,FALSE,TRUE,0.0886671389678374
"2149",914978,26428,"Columbus","Orlando City","Orlando City","Columbus","May",80.3,19.6,FALSE,FALSE,0.0158111596836472
"2198",914978,26428,"Columbus","Orlando City","Orlando City","Columbus","May",90.8,68.5,FALSE,FALSE,0.0557319513371201
"3580",914978,39909,"Orlando City","Columbus","Orlando City","Columbus","May",80.3,32.6,FALSE,FALSE,0.0284552458017326
"3592",914978,39909,"Orlando City","Columbus","Orlando City","Columbus","May",87.6,45,FALSE,FALSE,0.148033834417764
"4220",914978,85007,"Columbus","Orlando City","Orlando City","Columbus","May",91.3,53.6,FALSE,TRUE,0.0912978099659563
"5212",914978,99320,"Columbus","Orlando City","Orlando City","Columbus","May",91.7,73.4,FALSE,FALSE,0.0297127345320144
"5551",914978,111977,"Columbus","Orlando City","Orlando City","Columbus","May",73.2,39.6,FALSE,FALSE,0.0347141452848314
"5586",914978,111977,"Columbus","Orlando City","Orlando City","Columbus","May",91.6,30.7,FALSE,FALSE,0.133916311339882
"6777",914978,132310,"Orlando City","Columbus","Orlando City","Columbus","May",92.9,44.7,FALSE,FALSE,0.126703260848244
"6778",914978,132310,"Orlando City","Columbus","Orlando City","Columbus","May",90.2,51.5,FALSE,FALSE,0.0500558642390283
"6839",914978,138071,"Orlando City","Columbus","Orlando City","Columbus","May",86.3,55.5,FALSE,FALSE,0.103037063427219
"7274",914978,203870,"Orlando City","Columbus","Orlando City","Columbus","May",85.2,49.1,FALSE,FALSE,0.121531560343007
"7287",914978,203870,"Orlando City","Columbus","Orlando City","Columbus","May",74.6,52.8,FALSE,TRUE,0.031302544937897
"7675",914978,270787,"Columbus","Orlando City","Orlando City","Columbus","May",71.5,36.1,FALSE,FALSE,0.0224636905885527
"7732",914978,271550,"Orlando City","Columbus","Orlando City","Columbus","May",84.9,26.7,FALSE,FALSE,0.0293368615451398
"7765",914978,271552,"Orlando City","Columbus","Orlando City","Columbus","May",78.6,28.2,FALSE,FALSE,0.0240653436578154
"7773",914978,271552,"Orlando City","Columbus","Orlando City","Columbus","May",83.8,54.8,FALSE,FALSE,0.0925660768856516
"7774",914978,271552,"Orlando City","Columbus","Orlando City","Columbus","May",97.4,52,FALSE,FALSE,0.734996728108277
"7778",914978,271552,"Orlando City","Columbus","Orlando City","Columbus","May",89,45.2,FALSE,FALSE,0.378905367577126
"7787",914978,271552,"Orlando City","Columbus","Orlando City","Columbus","May",71.9,66.6,FALSE,FALSE,0.0210806291931845
"7812",914978,271552,"Orlando City","Columbus","Orlando City","Columbus","May",75.5,50.7,FALSE,FALSE,0.0412736929708435
"7826",914978,271554,"Orlando City","Columbus","Orlando City","Columbus","May",85.5,74.4,FALSE,FALSE,0.023128156057944
"8002",914978,273229,"Orlando City","Columbus","Orlando City","Columbus","May",95.2,46.8,FALSE,FALSE,0.216861946529827
"8013",914978,273229,"Orlando City","Columbus","Orlando City","Columbus","May",92,43.7,FALSE,FALSE,0.171379576486646
"8024",914978,273229,"Orlando City","Columbus","Orlando City","Columbus","May",86.2,53.8,FALSE,FALSE,0.110140954608151
"8025",914978,273229,"Orlando City","Columbus","Orlando City","Columbus","May",75.4,47.6,FALSE,FALSE,0.0404776373397627
"8032",914978,273229,"Orlando City","Columbus","Orlando City","Columbus","May",90.6,49.7,FALSE,FALSE,0.275864863131681
"8216",914978,3577,"Orlando City","Columbus","Orlando City","Columbus","May",88.5,50,TRUE,TRUE,0.7757009
"1457",914977,21542,"Columbus","Kansas City","Columbus","Kansas City","August",92.9,35.7,FALSE,FALSE,0.0824220467924074
"1461",914977,21542,"Columbus","Kansas City","Columbus","Kansas City","August",82.6,45.2,FALSE,FALSE,0.0453846855686589
"1463",914977,21542,"Columbus","Kansas City","Columbus","Kansas City","August",87.6,34.3,FALSE,FALSE,0.0617376535940883
"1469",914977,21542,"Columbus","Kansas City","Columbus","Kansas City","August",89.3,64.5,FALSE,FALSE,0.0771898170795309
"1501",914977,21542,"Columbus","Kansas City","Columbus","Kansas City","August",72,54.6,FALSE,FALSE,0.0122815193387187
"2161",914977,26428,"Columbus","Kansas City","Columbus","Kansas City","August",89.2,44.8,FALSE,FALSE,0.0398598293413911
"2203",914977,26428,"Columbus","Kansas City","Columbus","Kansas City","August",84.8,32.4,FALSE,FALSE,0.037098463623309
"2205",914977,26428,"Columbus","Kansas City","Columbus","Kansas City","August",95.5,64.8,FALSE,FALSE,0.102248021522498
"3180",914977,34109,"Kansas City","Columbus","Columbus","Kansas City","August",93.6,56.5,FALSE,TRUE,0.284004502922635
"3852",914977,72626,"Kansas City","Columbus","Columbus","Kansas City","August",84.3,70.9,FALSE,TRUE,0.0336422515301528
"3856",914977,72626,"Kansas City","Columbus","Columbus","Kansas City","August",88.1,49,FALSE,FALSE,0.216718053796539
"4176",914977,84972,"Columbus","Kansas City","Columbus","Kansas City","August",94.4,53.7,FALSE,TRUE,0.434241993768146
"4202",914977,85007,"Columbus","Kansas City","Columbus","Kansas City","August",94,35.8,FALSE,TRUE,0.909951990042366
"5199",914977,99320,"Columbus","Kansas City","Columbus","Kansas City","August",78.6,38.9,FALSE,FALSE,0.0885161035514801
"5202",914977,99320,"Columbus","Kansas City","Columbus","Kansas City","August",76.4,58.5,FALSE,FALSE,0.0388892992962504
"5585",914977,111977,"Columbus","Kansas City","Columbus","Kansas City","August",98.3,46.7,FALSE,TRUE,0.545208218063298
"5728",914977,112283,"Kansas City","Columbus","Columbus","Kansas City","August",91.6,47.8,FALSE,FALSE,0.309226914485866
"6617",914977,126963,"Kansas City","Columbus","Columbus","Kansas City","August",74.8,47.6,FALSE,FALSE,0.0380637215558941
"1272",914976,19267,"Portland","Philadelphia","Philadelphia","Portland","July",75.6,40.6,FALSE,FALSE,0.0741302744115052
"1309",914976,19267,"Portland","Philadelphia","Philadelphia","Portland","July",78.3,30.6,FALSE,FALSE,0.0268331980715096
"2396",914976,27480,"Philadelphia","Portland","Philadelphia","Portland","July",93.3,41.9,FALSE,FALSE,0.0515157897819377
"2772",914976,29580,"Philadelphia","Portland","Philadelphia","Portland","July",79.2,38,FALSE,FALSE,0.0425083178425221
"2774",914976,29580,"Philadelphia","Portland","Philadelphia","Portland","July",88.6,41,FALSE,TRUE,0.146373658184536
"2789",914976,29580,"Philadelphia","Portland","Philadelphia","Portland","July",93.7,34.2,FALSE,TRUE,0.10588543045499
"2792",914976,29580,"Philadelphia","Portland","Philadelphia","Portland","July",84,47,FALSE,FALSE,0.100293624344752
"3244",914976,35891,"Philadelphia","Portland","Philadelphia","Portland","July",88.1,37.4,FALSE,FALSE,0.0849289224522799
"3337",914976,38723,"Philadelphia","Portland","Philadelphia","Portland","July",95.9,58.1,FALSE,FALSE,0.283418045642636
"3782",914976,72566,"Philadelphia","Portland","Philadelphia","Portland","July",93.7,35.7,FALSE,FALSE,0.101712224214554
"3806",914976,72566,"Philadelphia","Portland","Philadelphia","Portland","July",82.3,41.3,FALSE,FALSE,0.0660109236743558
"4025",914976,72784,"Portland","Philadelphia","Philadelphia","Portland","July",88.8,60.3,FALSE,FALSE,0.0758597596007997
"4817",914976,98826,"Portland","Philadelphia","Philadelphia","Portland","July",88.3,58.8,FALSE,FALSE,0.035626910399752
"4837",914976,98826,"Portland","Philadelphia","Philadelphia","Portland","July",87.2,58.1,FALSE,FALSE,0.113785943968397
"4994",914976,99247,"Philadelphia","Portland","Philadelphia","Portland","July",85.5,46.4,FALSE,FALSE,0.102991448137727
"4996",914976,99247,"Philadelphia","Portland","Philadelphia","Portland","July",79.8,48.7,FALSE,FALSE,0.0801518911454957
"5137",914976,99310,"Philadelphia","Portland","Philadelphia","Portland","July",86.8,40.3,FALSE,FALSE,0.0970625803781508
"5151",914976,99310,"Philadelphia","Portland","Philadelphia","Portland","July",87.8,43.1,FALSE,FALSE,0.134261740865493
"5174",914976,99310,"Philadelphia","Portland","Philadelphia","Portland","July",94.3,65.5,FALSE,FALSE,0.0898225405330888
"5419",914976,111718,"Philadelphia","Portland","Philadelphia","Portland","July",89.6,64.2,FALSE,FALSE,0.0811543326376293
"5420",914976,111718,"Philadelphia","Portland","Philadelphia","Portland","July",80.9,39,FALSE,TRUE,0.0514878528268837
"5444",914976,111718,"Philadelphia","Portland","Philadelphia","Portland","July",87.6,24.7,FALSE,FALSE,0.0185083137534713
"6102",914976,125336,"Portland","Philadelphia","Philadelphia","Portland","July",75.9,67.5,FALSE,FALSE,0.0256627567924906
"6112",914976,125336,"Portland","Philadelphia","Philadelphia","Portland","July",79.3,62.7,FALSE,FALSE,0.0192476247561441
"7251",914976,201765,"Portland","Philadelphia","Philadelphia","Portland","July",89.4,40.3,FALSE,FALSE,0.0314607466615148
"127",914975,2132,"Toronto","New England","New England","Toronto","August",72.9,52.7,FALSE,FALSE,0.0655263006357487
"150",914975,2132,"Toronto","New England","New England","Toronto","August",72.2,77.1,FALSE,FALSE,0.0131539506483994
"443",914975,5480,"New England","Toronto","New England","Toronto","August",70.2,44.7,FALSE,FALSE,0.0323676303241971
"1350",914975,19898,"Toronto","New England","New England","Toronto","August",92.7,46.1,FALSE,FALSE,0.116731622826646
"1871",914975,24368,"New England","Toronto","New England","Toronto","August",87.3,54.2,FALSE,FALSE,0.0663463975094773
"1873",914975,24368,"New England","Toronto","New England","Toronto","August",97,45.7,FALSE,TRUE,0.992370713155837
"1900",914975,24368,"New England","Toronto","New England","Toronto","August",89,56.3,FALSE,FALSE,0.140425867776443
"1906",914975,24368,"New England","Toronto","New England","Toronto","August",95.2,50.5,FALSE,TRUE,0.649110504887142
"2039",914975,26062,"Toronto","New England","New England","Toronto","August",89.1,46.9,FALSE,FALSE,0.0628702939088678
"2047",914975,26062,"Toronto","New England","New England","Toronto","August",89.6,49.7,FALSE,FALSE,0.0644917385327695
"2926",914975,30582,"Toronto","New England","New England","Toronto","August",76.3,60.6,FALSE,FALSE,0.0721034214872787
"3648",914975,41439,"New England","Toronto","New England","Toronto","August",90,70.3,FALSE,FALSE,0.045872533515642
"4321",914975,85019,"Toronto","New England","New England","Toronto","August",85.6,63.7,FALSE,FALSE,0.0540180515033601
"4422",914975,85477,"New England","Toronto","New England","Toronto","August",79.5,54.9,FALSE,FALSE,0.0725556664330215
"4458",914975,85477,"New England","Toronto","New England","Toronto","August",95.3,37.5,FALSE,FALSE,0.17144980968876
"4468",914975,85477,"New England","Toronto","New England","Toronto","August",98.7,38,FALSE,FALSE,0.20092143356796
"5065",914975,99292,"New England","Toronto","New England","Toronto","August",86,58.8,FALSE,FALSE,0.119217638916218
"6716",914975,127148,"Toronto","New England","New England","Toronto","August",82.6,46.2,FALSE,TRUE,0.070815747083594
"6723",914975,127148,"Toronto","New England","New England","Toronto","August",81.1,53.4,FALSE,FALSE,0.070158673497658
"7602",914975,270777,"Toronto","New England","New England","Toronto","August",89.9,48.2,FALSE,FALSE,0.0740912855926543
"8277",914975,28747,"New England","Toronto","New England","Toronto","August",88.5,50,TRUE,TRUE,0.7757009
"1176",914974,17497,"DC United","San Jose","DC United","San Jose","August",94.2,35.9,FALSE,FALSE,0.099155011919703
